,0
6546,0.0
6547,0.0
6548,0.0
6549,83.0
6550,0.0
6551,0.0
6552,0.0
6553,18.0
6554,0.0
6555,178.0
6556,0.0
6557,226.0
6558,203.0
6559,0.0
6560,0.0
6561,0.0
6562,203.0
6563,0.0
6564,0.0
6565,0.0
6566,0.0
6567,0.0
6568,243.0
6569,174.0
6570,0.0
6571,104.0
6572,133.0
6573,35.0
6574,11.0
6575,0.0
6576,0.0
6577,0.0
6578,0.0
6579,0.0
6580,244.0
6581,204.0
6582,124.0
6583,0.0
6584,0.0
6585,194.0
6586,170.0
6587,203.0
6588,242.0
6589,0.0
6590,0.0
6591,0.0
6592,0.0
6593,0.0
6594,112.0
6595,45.0
6596,0.0
6597,111.0
6598,156.0
6599,139.0
6600,98.0
6601,0.0
6602,0.0
6603,189.0
6604,0.0
6605,0.0
6606,0.0
6607,50.0
6608,252.0
6609,0.0
6610,153.0
6611,0.0
6612,52.0
6613,0.0
6614,0.0
6615,0.0
6616,28.0
6617,72.0
6618,235.0
6619,0.0
6620,198.0
6621,13.0
6622,169.0
6623,181.0
6624,0.0
6625,0.0
6626,0.0
6627,31.0
6628,0.0
6629,0.0
6630,224.0
6631,0.0
6632,122.0
6633,209.0
6634,0.0
6635,29.0
6636,0.0
6637,0.0
6638,214.0
6639,0.0
6640,159.0
6641,0.0
6642,0.0
6643,155.0
6644,0.0
6645,142.0
6646,0.0
6647,174.0
6648,29.0
6649,0.0
6650,243.0
6651,0.0
6652,200.0
6653,237.0
6654,0.0
6655,0.0
6656,0.0
6657,0.0
6658,61.0
6659,226.0
6660,0.0
6661,43.0
6662,137.0
6663,0.0
6664,71.0
6665,0.0
6666,100.0
6667,57.0
6668,110.0
6669,0.0
6670,138.0
6671,0.0
6672,62.0
6673,0.0
6674,0.0
6675,0.0
6676,103.0
6677,129.0
6678,0.0
6679,0.0
6680,0.0
6681,0.0
6682,0.0
6683,162.0
6684,80.0
6685,0.0
6686,0.0
6687,0.0
6688,0.0
6689,133.0
6690,187.0
6691,0.0
6692,0.0
6693,0.0
6694,106.0
6695,0.0
6696,0.0
6697,25.0
6698,76.0
6699,239.0
6700,77.0
6701,33.0
6702,168.0
6703,0.0
6704,0.0
6705,0.0
6706,0.0
6707,0.0
6708,0.0
6709,215.0
6710,237.0
6711,0.0
6712,207.0
6713,0.0
6714,0.0
6715,0.0
6716,0.0
6717,0.0
6718,221.0
6719,0.0
6720,13.0
6721,104.0
6722,0.0
6723,97.0
6724,200.0
6725,0.0
6726,96.0
6727,237.0
6728,0.0
6729,185.0
6730,0.0
6731,84.0
6732,180.0
6733,0.0
6734,204.0
6735,0.0
6736,0.0
6737,0.0
6738,200.0
6739,0.0
6740,0.0
6741,35.0
6742,0.0
6743,121.0
6744,0.0
6745,100.0
6746,0.0
6747,0.0
6748,0.0
6749,165.0
6750,0.0
6751,196.0
6752,165.0
6753,0.0
6754,0.0
6755,0.0
6756,219.0
6757,183.0
6758,0.0
6759,0.0
6760,129.0
6761,59.0
6762,210.0
6763,129.0
6764,96.0
6765,0.0
6766,0.0
6767,0.0
6768,22.0
6769,0.0
6770,0.0
6771,0.0
6772,160.0
6773,60.0
6774,103.0
6775,0.0
6776,82.0
6777,16.0
6778,227.0
6779,0.0
6780,0.0
6781,89.0
6782,0.0
6783,0.0
6784,0.0
6785,0.0
6786,0.0
6787,0.0
6788,96.0
6789,0.0
6790,124.0
6791,0.0
6792,0.0
6793,0.0
6794,249.0
6795,0.0
6796,23.0
6797,156.0
6798,98.0
6799,140.0
6800,0.0
6801,0.0
6802,0.0
6803,0.0
6804,195.0
6805,148.0
6806,0.0
6807,68.0
6808,0.0
6809,134.0
6810,224.0
6811,0.0
6812,0.0
6813,0.0
6814,0.0
6815,71.0
6816,211.0
6817,25.0
6818,85.0
6819,76.0
6820,27.0
6821,213.0
6822,0.0
6823,88.0
6824,0.0
6825,0.0
6826,0.0
6827,0.0
6828,137.0
6829,62.0
6830,0.0
6831,230.0
6832,0.0
6833,178.0
6834,92.0
6835,70.0
6836,52.0
6837,247.0
6838,0.0
6839,132.0
6840,182.0
6841,35.0
6842,121.0
6843,0.0
6844,156.0
6845,179.0
6846,0.0
6847,0.0
6848,0.0
6849,199.0
6850,173.0
6851,57.0
6852,174.0
6853,0.0
6854,0.0
6855,21.0
6856,72.0
6857,137.0
6858,0.0
6859,0.0
6860,7.0
6861,0.0
6862,0.0
6863,0.0
6864,0.0
6865,0.0
6866,186.0
6867,0.0
6868,189.0
6869,128.0
6870,4.0
6871,0.0
6872,253.0
6873,0.0
6874,43.0
6875,219.0
6876,0.0
6877,0.0
6878,0.0
6879,0.0
6880,212.0
6881,0.0
6882,216.0
6883,41.0
6884,192.0
6885,0.0
6886,87.0
6887,0.0
6888,211.0
6889,0.0
6890,0.0
6891,0.0
6892,229.0
6893,121.0
6894,94.0
6895,0.0
6896,178.0
6897,87.0
6898,35.0
6899,151.0
6900,0.0
6901,152.0
6902,82.0
6903,0.0
6904,0.0
6905,0.0
6906,153.0
6907,71.0
6908,36.0
6909,0.0
6910,0.0
6911,0.0
6912,0.0
6913,0.0
6914,0.0
6915,0.0
6916,0.0
6917,142.0
6918,0.0
6919,94.0
6920,0.0
6921,0.0
6922,68.0
6923,213.0
6924,85.0
6925,0.0
6926,76.0
6927,204.0
6928,207.0
6929,0.0
6930,0.0
6931,75.0
6932,92.0
6933,0.0
6934,0.0
6935,0.0
6936,0.0
6937,165.0
6938,165.0
6939,0.0
6940,0.0
6941,95.0
6942,0.0
6943,0.0
6944,0.0
6945,183.0
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,209.0
6952,0.0
6953,0.0
6954,27.0
6955,116.0
6956,196.0
6957,0.0
6958,0.0
6959,183.0
6960,135.0
6961,130.0
6962,245.0
6963,0.0
6964,184.0
6965,131.0
6966,5.0
6967,0.0
6968,0.0
6969,220.0
6970,0.0
6971,0.0
6972,0.0
6973,0.0
6974,133.0
6975,0.0
6976,0.0
6977,236.0
6978,114.0
6979,168.0
6980,0.0
6981,39.0
6982,198.0
6983,120.0
6984,9.0
6985,84.0
6986,0.0
6987,16.0
6988,0.0
6989,0.0
6990,226.0
6991,0.0
6992,65.0
6993,0.0
6994,223.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,116.0
7000,228.0
7001,186.0
7002,86.0
7003,0.0
7004,154.0
7005,31.0
7006,191.0
7007,0.0
7008,0.0
7009,77.0
7010,0.0
7011,128.0
7012,0.0
7013,85.0
7014,67.0
7015,236.0
7016,163.0
7017,93.0
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,242.0
7023,0.0
7024,0.0
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,144.0
7032,183.0
7033,0.0
7034,0.0
7035,153.0
7036,0.0
7037,114.0
7038,94.0
7039,67.0
7040,133.0
7041,0.0
7042,61.0
7043,0.0
7044,0.0
7045,67.0
7046,171.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,191.0
7054,0.0
7055,1.0
7056,195.0
7057,18.0
7058,72.0
7059,16.0
7060,0.0
7061,230.0
7062,107.0
7063,0.0
7064,0.0
7065,0.0
7066,170.0
7067,165.0
7068,110.0
7069,49.0
7070,41.0
7071,86.0
7072,0.0
7073,0.0
7074,197.0
7075,251.0
7076,0.0
7077,0.0
7078,0.0
7079,35.0
7080,0.0
7081,62.0
7082,0.0
7083,0.0
7084,49.0
7085,0.0
7086,0.0
7087,0.0
7088,243.0
7089,160.0
7090,217.0
7091,185.0
7092,0.0
7093,0.0
7094,0.0
7095,254.0
7096,0.0
7097,166.0
7098,179.0
7099,0.0
7100,0.0
7101,32.0
7102,0.0
7103,214.0
7104,155.0
7105,101.0
7106,0.0
7107,48.0
7108,251.0
7109,0.0
7110,11.0
7111,142.0
7112,244.0
7113,24.0
7114,43.0
7115,241.0
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,161.0
7121,0.0
7122,0.0
7123,117.0
7124,0.0
7125,92.0
7126,0.0
7127,0.0
7128,68.0
7129,145.0
7130,55.0
7131,57.0
7132,0.0
7133,146.0
7134,0.0
7135,58.0
7136,64.0
7137,0.0
7138,0.0
7139,0.0
7140,203.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,171.0
7146,90.0
7147,55.0
7148,0.0
7149,120.0
7150,176.0
7151,0.0
7152,180.0
7153,0.0
7154,24.0
7155,200.0
7156,0.0
7157,226.0
7158,242.0
7159,173.0
7160,0.0
7161,0.0
7162,0.0
7163,137.0
7164,0.0
7165,0.0
7166,224.0
7167,158.0
7168,0.0
7169,0.0
7170,96.0
7171,81.0
7172,0.0
7173,0.0
7174,177.0
7175,163.0
7176,0.0
7177,27.0
7178,0.0
7179,185.0
7180,0.0
7181,0.0
7182,193.0
7183,236.0
7184,49.0
7185,0.0
7186,244.0
7187,0.0
7188,0.0
7189,0.0
7190,140.0
7191,25.0
7192,2.0
7193,0.0
7194,82.0
7195,238.0
7196,0.0
7197,52.0
7198,0.0
7199,0.0
7200,0.0
7201,148.0
7202,0.0
7203,0.0
7204,212.0
7205,0.0
7206,232.0
7207,44.0
7208,221.0
7209,0.0
7210,0.0
7211,4.0
7212,0.0
7213,0.0
7214,173.0
7215,0.0
7216,183.0
7217,0.0
7218,24.0
7219,62.0
7220,0.0
7221,92.0
7222,0.0
7223,0.0
7224,205.0
7225,0.0
7226,0.0
7227,91.0
7228,0.0
7229,54.0
7230,0.0
7231,0.0
7232,206.0
7233,85.0
7234,0.0
7235,231.0
7236,0.0
7237,228.0
7238,0.0
7239,188.0
7240,0.0
7241,181.0
7242,0.0
7243,0.0
7244,0.0
7245,8.0
7246,91.0
7247,100.0
7248,0.0
7249,0.0
7250,104.0
7251,0.0
7252,0.0
7253,35.0
7254,0.0
7255,0.0
7256,0.0
7257,149.0
7258,12.0
7259,65.0
7260,0.0
7261,137.0
7262,0.0
7263,155.0
7264,0.0
7265,0.0
7266,242.0
7267,109.0
7268,0.0
7269,0.0
7270,42.0
7271,1.0
7272,13.0
7273,190.0
7274,110.0
7275,157.0
7276,2.0
7277,0.0
7278,207.0
7279,13.0
7280,8.0
7281,0.0
7282,0.0
7283,236.0
7284,63.0
7285,106.0
7286,0.0
7287,107.0
7288,0.0
7289,252.0
7290,187.0
7291,174.0
7292,0.0
7293,14.0
7294,0.0
7295,44.0
7296,29.0
7297,0.0
7298,103.0
7299,0.0
7300,235.0
7301,0.0
7302,1.0
7303,34.0
7304,0.0
7305,115.0
7306,0.0
7307,196.0
7308,0.0
7309,12.0
7310,0.0
7311,147.0
7312,0.0
7313,205.0
7314,0.0
7315,195.0
7316,128.0
7317,211.0
7318,242.0
7319,214.0
7320,45.0
7321,0.0
7322,231.0
7323,50.0
7324,102.0
7325,0.0
7326,176.0
7327,0.0
7328,0.0
7329,225.0
7330,2.0
7331,0.0
7332,202.0
7333,0.0
7334,0.0
7335,0.0
7336,7.0
7337,0.0
7338,236.0
7339,35.0
7340,101.0
7341,0.0
7342,0.0
7343,0.0
7344,27.0
7345,184.0
7346,0.0
7347,0.0
7348,0.0
7349,200.0
7350,156.0
7351,73.0
7352,111.0
7353,148.0
7354,42.0
7355,0.0
7356,248.0
7357,236.0
7358,0.0
7359,0.0
7360,159.0
7361,122.0
7362,167.0
7363,183.0
7364,0.0
7365,0.0
7366,154.0
7367,120.0
7368,214.0
7369,0.0
7370,0.0
7371,0.0
7372,189.0
7373,0.0
7374,0.0
7375,231.0
7376,147.0
7377,0.0
7378,127.0
7379,0.0
7380,43.0
7381,229.0
7382,0.0
7383,0.0
7384,43.0
7385,0.0
7386,7.0
7387,252.0
7388,0.0
7389,0.0
7390,160.0
7391,189.0
7392,97.0
7393,0.0
7394,50.0
7395,102.0
7396,0.0
7397,0.0
7398,144.0
7399,252.0
7400,0.0
7401,112.0
7402,0.0
7403,138.0
7404,163.0
7405,1.0
7406,102.0
7407,200.0
7408,248.0
7409,0.0
7410,0.0
7411,6.0
7412,0.0
7413,16.0
7414,65.0
7415,0.0
7416,96.0
7417,225.0
7418,251.0
7419,0.0
7420,150.0
7421,112.0
7422,0.0
7423,0.0
7424,0.0
7425,123.0
7426,0.0
7427,0.0
7428,0.0
7429,111.0
7430,0.0
7431,0.0
7432,153.0
7433,0.0
7434,0.0
7435,0.0
7436,0.0
7437,0.0
7438,135.0
7439,0.0
7440,0.0
7441,0.0
7442,253.0
7443,107.0
7444,158.0
7445,0.0
7446,249.0
7447,0.0
7448,64.0
7449,0.0
7450,0.0
7451,0.0
7452,20.0
7453,40.0
7454,100.0
7455,34.0
7456,85.0
7457,69.0
7458,0.0
7459,71.0
7460,0.0
7461,0.0
7462,204.0
7463,82.0
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,222.0
7469,51.0
7470,58.0
7471,0.0
7472,0.0
7473,0.0
7474,189.0
7475,0.0
7476,0.0
7477,110.0
7478,52.0
7479,0.0
7480,0.0
7481,0.0
7482,0.0
7483,0.0
7484,52.0
7485,125.0
7486,231.0
7487,0.0
7488,0.0
7489,0.0
7490,0.0
7491,0.0
7492,186.0
7493,0.0
7494,0.0
7495,194.0
7496,0.0
7497,0.0
7498,0.0
7499,0.0
7500,0.0
7501,226.0
7502,0.0
7503,154.0
7504,204.0
7505,0.0
7506,0.0
7507,55.0
7508,191.0
7509,0.0
7510,222.0
7511,0.0
7512,37.0
7513,0.0
7514,0.0
7515,0.0
7516,0.0
7517,219.0
7518,110.0
7519,0.0
7520,0.0
7521,0.0
7522,132.0
7523,168.0
7524,137.0
7525,0.0
7526,127.0
7527,0.0
7528,38.0
7529,205.0
7530,0.0
7531,0.0
7532,169.0
7533,173.0
7534,0.0
7535,216.0
7536,0.0
7537,0.0
7538,0.0
7539,196.0
7540,96.0
7541,199.0
7542,0.0
7543,129.0
7544,0.0
7545,0.0
7546,43.0
7547,0.0
7548,156.0
7549,0.0
7550,38.0
7551,171.0
7552,0.0
7553,34.0
7554,0.0
7555,0.0
7556,168.0
7557,203.0
7558,173.0
7559,53.0
7560,138.0
7561,7.0
7562,50.0
7563,0.0
7564,0.0
7565,241.0
7566,50.0
7567,0.0
7568,68.0
7569,150.0
7570,224.0
7571,0.0
7572,0.0
7573,0.0
7574,0.0
7575,0.0
7576,112.0
7577,200.0
7578,0.0
7579,100.0
7580,0.0
7581,76.0
7582,206.0
7583,0.0
7584,157.0
7585,126.0
7586,0.0
7587,97.0
7588,0.0
7589,0.0
7590,30.0
7591,231.0
7592,0.0
7593,0.0
7594,0.0
7595,131.0
7596,148.0
7597,181.0
7598,63.0
7599,0.0
7600,0.0
7601,204.0
7602,25.0
7603,0.0
7604,143.0
7605,0.0
7606,0.0
7607,0.0
7608,162.0
7609,0.0
7610,97.0
7611,135.0
7612,0.0
7613,0.0
7614,0.0
7615,0.0
7616,0.0
7617,0.0
7618,50.0
7619,251.0
7620,88.0
7621,224.0
7622,0.0
7623,0.0
7624,231.0
7625,0.0
7626,100.0
7627,43.0
7628,0.0
7629,110.0
7630,0.0
7631,222.0
7632,89.0
7633,0.0
7634,151.0
7635,153.0
7636,0.0
7637,6.0
7638,33.0
7639,0.0
7640,59.0
7641,0.0
7642,174.0
7643,0.0
7644,0.0
7645,13.0
7646,0.0
7647,202.0
7648,176.0
7649,0.0
7650,241.0
7651,28.0
7652,0.0
7653,0.0
7654,236.0
7655,0.0
7656,152.0
7657,0.0
7658,0.0
7659,0.0
7660,56.0
7661,0.0
7662,0.0
7663,208.0
7664,206.0
7665,0.0
7666,0.0
7667,0.0
7668,0.0
7669,48.0
7670,75.0
7671,0.0
7672,164.0
7673,0.0
7674,0.0
7675,0.0
7676,51.0
7677,0.0
7678,0.0
7679,129.0
7680,252.0
7681,0.0
7682,63.0
7683,209.0
7684,162.0
7685,0.0
7686,0.0
7687,0.0
7688,0.0
7689,8.0
7690,208.0
7691,198.0
7692,0.0
7693,0.0
7694,0.0
7695,0.0
7696,49.0
7697,0.0
7698,0.0
7699,100.0
7700,223.0
7701,0.0
7702,0.0
7703,125.0
7704,0.0
7705,92.0
7706,0.0
7707,91.0
7708,0.0
7709,0.0
7710,127.0
7711,0.0
7712,0.0
7713,0.0
7714,197.0
7715,183.0
7716,0.0
7717,132.0
7718,60.0
7719,0.0
7720,0.0
7721,162.0
7722,0.0
7723,214.0
7724,0.0
7725,133.0
7726,0.0
7727,114.0
7728,0.0
7729,58.0
7730,0.0
7731,0.0
7732,0.0
7733,0.0
7734,176.0
7735,126.0
7736,11.0
7737,155.0
7738,0.0
7739,0.0
7740,40.0
7741,158.0
7742,171.0
7743,79.0
7744,0.0
7745,0.0
7746,0.0
7747,177.0
7748,52.0
7749,0.0
7750,117.0
7751,0.0
7752,0.0
7753,0.0
7754,0.0
7755,163.0
7756,189.0
7757,11.0
7758,145.0
7759,0.0
7760,232.0
7761,119.0
7762,118.0
7763,45.0
7764,0.0
7765,0.0
7766,198.0
7767,206.0
7768,0.0
7769,0.0
7770,0.0
7771,6.0
7772,0.0
7773,53.0
7774,37.0
7775,0.0
7776,0.0
7777,0.0
7778,183.0
7779,0.0
7780,72.0
7781,0.0
7782,153.0
7783,0.0
7784,152.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,48.0
7790,20.0
7791,0.0
7792,178.0
7793,179.0
7794,175.0
7795,0.0
7796,235.0
7797,120.0
7798,0.0
7799,248.0
7800,72.0
7801,0.0
7802,0.0
7803,159.0
7804,133.0
7805,0.0
7806,160.0
7807,141.0
7808,146.0
7809,99.0
7810,0.0
7811,109.0
7812,121.0
7813,93.0
7814,170.0
7815,142.0
7816,0.0
7817,0.0
7818,0.0
7819,135.0
7820,0.0
7821,0.0
7822,240.0
7823,0.0
7824,0.0
7825,237.0
7826,0.0
7827,0.0
7828,0.0
7829,234.0
7830,0.0
7831,0.0
7832,0.0
7833,232.0
7834,0.0
7835,197.0
7836,0.0
7837,3.0
7838,90.0
7839,168.0
7840,0.0
7841,151.0
7842,0.0
7843,230.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,224.0
7849,14.0
7850,0.0
7851,137.0
7852,0.0
7853,45.0
7854,0.0
7855,107.0
7856,190.0
7857,33.0
7858,0.0
7859,0.0
7860,0.0
7861,0.0
7862,0.0
7863,32.0
7864,0.0
7865,0.0
7866,222.0
7867,0.0
7868,0.0
7869,0.0
7870,123.0
7871,31.0
7872,180.0
7873,0.0
7874,0.0
7875,109.0
7876,0.0
7877,76.0
7878,239.0
7879,218.0
7880,63.0
7881,0.0
7882,158.0
7883,148.0
7884,200.0
7885,0.0
7886,154.0
7887,40.0
7888,0.0
7889,1.0
7890,66.0
7891,194.0
7892,207.0
7893,0.0
7894,149.0
7895,217.0
7896,0.0
7897,0.0
7898,6.0
7899,81.0
7900,0.0
7901,0.0
7902,0.0
7903,26.0
7904,0.0
7905,0.0
7906,79.0
7907,0.0
7908,0.0
7909,168.0
7910,182.0
7911,0.0
7912,122.0
7913,0.0
7914,131.0
7915,0.0
7916,249.0
7917,0.0
7918,192.0
7919,85.0
7920,114.0
7921,0.0
7922,245.0
7923,0.0
7924,0.0
7925,91.0
7926,0.0
7927,15.0
7928,165.0
7929,234.0
7930,0.0
7931,64.0
7932,0.0
7933,0.0
7934,118.0
7935,227.0
7936,0.0
7937,0.0
7938,88.0
7939,83.0
7940,118.0
7941,0.0
7942,169.0
7943,0.0
7944,0.0
7945,0.0
7946,0.0
7947,0.0
7948,183.0
7949,111.0
7950,68.0
7951,37.0
7952,76.0
7953,0.0
7954,115.0
7955,205.0
7956,168.0
7957,229.0
7958,0.0
7959,231.0
7960,241.0
7961,0.0
7962,0.0
7963,0.0
7964,37.0
7965,0.0
7966,0.0
7967,0.0
7968,0.0
7969,141.0
7970,239.0
7971,0.0
7972,0.0
7973,0.0
7974,151.0
7975,0.0
7976,158.0
7977,0.0
7978,0.0
7979,94.0
7980,135.0
7981,0.0
7982,0.0
7983,99.0
7984,0.0
7985,0.0
7986,124.0
7987,48.0
7988,156.0
7989,104.0
7990,0.0
7991,124.0
7992,0.0
7993,0.0
7994,75.0
7995,153.0
7996,244.0
7997,0.0
7998,0.0
7999,79.0
8000,0.0
8001,0.0
8002,0.0
8003,0.0
8004,0.0
8005,90.0
8006,146.0
8007,91.0
8008,16.0
8009,0.0
8010,75.0
8011,0.0
8012,187.0
8013,167.0
8014,137.0
8015,0.0
8016,0.0
8017,124.0
8018,179.0
8019,0.0
8020,68.0
8021,213.0
8022,156.0
8023,74.0
8024,0.0
8025,0.0
8026,0.0
8027,0.0
8028,195.0
8029,0.0
8030,121.0
8031,167.0
8032,0.0
8033,159.0
8034,0.0
8035,211.0
8036,49.0
8037,0.0
8038,184.0
8039,0.0
8040,218.0
8041,104.0
8042,189.0
8043,194.0
8044,213.0
8045,2.0
8046,181.0
8047,0.0
8048,0.0
8049,219.0
8050,0.0
8051,51.0
8052,62.0
8053,0.0
8054,207.0
8055,195.0
8056,0.0
8057,0.0
8058,43.0
8059,182.0
8060,170.0
8061,0.0
8062,44.0
8063,0.0
8064,135.0
8065,123.0
8066,112.0
8067,0.0
8068,0.0
8069,162.0
8070,0.0
8071,0.0
8072,126.0
8073,0.0
8074,0.0
8075,14.0
8076,0.0
8077,0.0
8078,213.0
8079,241.0
8080,183.0
8081,61.0
8082,185.0
8083,0.0
8084,119.0
8085,144.0
8086,123.0
8087,66.0
8088,0.0
8089,7.0
8090,0.0
8091,0.0
8092,0.0
8093,124.0
8094,113.0
8095,57.0
8096,0.0
8097,97.0
8098,129.0
8099,0.0
8100,0.0
8101,65.0
8102,0.0
8103,2.0
8104,0.0
8105,0.0
8106,0.0
8107,0.0
8108,0.0
8109,0.0
8110,126.0
8111,246.0
8112,0.0
8113,56.0
8114,32.0
8115,0.0
8116,0.0
8117,56.0
8118,0.0
8119,189.0
8120,0.0
8121,146.0
8122,126.0
8123,190.0
8124,0.0
8125,0.0
8126,44.0
8127,135.0
8128,0.0
8129,0.0
8130,0.0
8131,0.0
8132,0.0
8133,0.0
8134,109.0
8135,140.0
8136,0.0
8137,0.0
8138,67.0
8139,0.0
8140,0.0
8141,192.0
8142,163.0
8143,0.0
8144,9.0
8145,0.0
8146,156.0
8147,87.0
8148,59.0
8149,0.0
8150,42.0
8151,0.0
8152,0.0
8153,80.0
8154,176.0
8155,0.0
8156,0.0
8157,193.0
8158,94.0
8159,154.0
8160,77.0
8161,0.0
8162,165.0
8163,0.0
8164,91.0
8165,0.0
8166,0.0
8167,228.0
8168,0.0
8169,0.0
8170,0.0
8171,13.0
8172,0.0
8173,206.0
8174,0.0
8175,237.0
8176,0.0
8177,0.0
8178,0.0
8179,132.0
8180,0.0
8181,0.0
8182,0.0
8183,0.0
8184,0.0
8185,226.0
8186,0.0
8187,155.0
8188,31.0
8189,150.0
8190,47.0
8191,0.0
8192,15.0
8193,0.0
8194,130.0
8195,0.0
8196,156.0
8197,239.0
8198,0.0
8199,40.0
8200,228.0
8201,238.0
8202,6.0
8203,104.0
8204,0.0
8205,202.0
8206,0.0
8207,98.0
8208,0.0
8209,0.0
8210,0.0
8211,140.0
8212,0.0
8213,0.0
8214,0.0
8215,170.0
8216,0.0
8217,237.0
8218,0.0
8219,0.0
8220,0.0
8221,0.0
8222,143.0
8223,0.0
8224,0.0
8225,0.0
8226,0.0
8227,81.0
8228,0.0
8229,0.0
8230,154.0
8231,0.0
8232,0.0
8233,115.0
8234,0.0
8235,0.0
8236,0.0
8237,0.0
8238,106.0
8239,129.0
8240,0.0
8241,73.0
8242,194.0
8243,65.0
8244,0.0
8245,0.0
8246,0.0
8247,87.0
8248,79.0
8249,0.0
8250,0.0
8251,104.0
8252,249.0
8253,0.0
8254,0.0
8255,0.0
8256,121.0
8257,0.0
8258,126.0
8259,114.0
8260,0.0
8261,168.0
8262,159.0
8263,75.0
8264,0.0
8265,0.0
8266,0.0
8267,52.0
8268,156.0
8269,245.0
8270,0.0
8271,194.0
8272,246.0
8273,0.0
8274,0.0
8275,105.0
8276,0.0
8277,24.0
8278,194.0
8279,0.0
8280,184.0
8281,0.0
8282,150.0
8283,38.0
8284,158.0
8285,0.0
8286,0.0
8287,0.0
8288,0.0
8289,194.0
8290,154.0
8291,0.0
8292,0.0
8293,12.0
8294,71.0
8295,215.0
8296,229.0
8297,0.0
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.0
8303,101.0
8304,60.0
8305,221.0
8306,0.0
8307,243.0
8308,116.0
8309,246.0
8310,88.0
8311,0.0
8312,0.0
8313,26.0
8314,0.0
8315,0.0
8316,44.0
8317,0.0
8318,0.0
8319,151.0
8320,34.0
8321,0.0
8322,26.0
8323,0.0
8324,39.0
8325,160.0
8326,44.0
8327,90.0
8328,0.0
8329,0.0
8330,222.0
8331,0.0
8332,77.0
8333,250.0
8334,138.0
8335,209.0
8336,185.0
8337,184.0
8338,0.0
8339,0.0
8340,0.0
8341,6.0
8342,36.0
8343,0.0
8344,57.0
8345,0.0
8346,0.0
8347,249.0
8348,126.0
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,195.0
8354,0.0
8355,0.0
8356,0.0
8357,101.0
8358,0.0
8359,75.0
8360,0.0
8361,61.0
8362,0.0
8363,3.0
8364,226.0
8365,172.0
8366,0.0
8367,0.0
8368,40.0
8369,0.0
8370,254.0
8371,49.0
8372,0.0
8373,0.0
8374,241.0
8375,0.0
8376,24.0
8377,29.0
8378,0.0
8379,0.0
8380,0.0
8381,0.0
8382,0.0
8383,0.0
8384,215.0
8385,221.0
8386,93.0
8387,18.0
8388,0.0
8389,0.0
8390,158.0
8391,53.0
8392,116.0
8393,0.0
8394,56.0
8395,0.0
8396,45.0
8397,200.0
8398,0.0
8399,161.0
8400,181.0
8401,143.0
8402,0.0
8403,0.0
8404,179.0
8405,21.0
8406,0.0
8407,89.0
8408,0.0
8409,140.0
8410,0.0
8411,0.0
8412,145.0
8413,190.0
8414,0.0
8415,0.0
8416,0.0
8417,0.0
8418,0.0
8419,248.0
8420,0.0
8421,0.0
8422,0.0
8423,0.0
8424,180.0
8425,0.0
8426,206.0
8427,0.0
8428,0.0
8429,107.0
8430,0.0
8431,0.0
8432,93.0
8433,0.0
8434,0.0
8435,0.0
8436,171.0
8437,36.0
8438,0.0
8439,38.0
8440,0.0
8441,172.0
8442,243.0
8443,0.0
8444,222.0
8445,105.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,101.0
8451,0.0
8452,0.0
8453,79.0
8454,229.0
8455,0.0
8456,0.0
8457,0.0
8458,0.0
8459,0.0
8460,0.0
8461,0.0
8462,146.0
8463,253.0
8464,138.0
8465,0.0
8466,255.0
8467,0.0
8468,0.0
8469,215.0
8470,0.0
8471,237.0
8472,0.0
8473,0.0
8474,85.0
8475,245.0
8476,182.0
8477,104.0
8478,0.0
8479,0.0
8480,173.0
8481,0.0
8482,227.0
8483,198.0
8484,0.0
8485,12.0
8486,49.0
8487,251.0
8488,0.0
8489,26.0
8490,0.0
8491,0.0
8492,0.0
8493,168.0
8494,184.0
8495,0.0
8496,0.0
8497,0.0
8498,0.0
8499,161.0
8500,0.0
8501,0.0
8502,111.0
8503,0.0
8504,0.0
8505,164.0
8506,252.0
8507,0.0
8508,139.0
8509,38.0
8510,57.0
8511,179.0
8512,0.0
8513,172.0
8514,139.0
8515,0.0
8516,94.0
8517,120.0
8518,0.0
8519,0.0
8520,161.0
8521,76.0
8522,41.0
8523,0.0
8524,119.0
8525,0.0
8526,0.0
8527,0.0
8528,0.0
8529,30.0
8530,0.0
8531,20.0
8532,0.0
8533,0.0
8534,224.0
8535,0.0
8536,128.0
8537,227.0
8538,0.0
8539,0.0
8540,235.0
8541,0.0
8542,0.0
8543,237.0
8544,206.0
